src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
petrželka	ces	Peterling	deu	157
petrželka	ces	Petersilie	deu	157
petrželka	ces	Petersilie	deu	157
petrželka	ces	Petersil	deu	157
cestička	ces	Pfad	deu	157
pěšinka	ces	Pfad	deu	157
cestička	ces	Pfad	deu	157
cestička	ces	Pfad	deu	157
velebníček	ces	Pfarrer	deu	157
tyčka	ces	Pfahl	deu	157
tyčka	ces	Pfahl	deu	157
pánvička	ces	Pfanne	deu	157
koníček	ces	Pferdchen	deu	157
pivoňka	ces	Pfingstrose	deu	157
pivoňka	ces	Pfingstrose	deu	157
pivoňka	ces	Pfingstrose	deu	157
koblížek	ces	Pfannkuchen	deu	157
tyčka	ces	Pflock	deu	157
tyčka	ces	Pflock	deu	157
branka	ces	Pforte	deu	157
sloupek	ces	Pfosten	deu	157
tlapka	ces	Pfote	deu	157
lopatka	ces	Phalanx	deu	157
lahvička	ces	Phiole	deu	157
ampulka	ces	Phiole	deu	157
lahvička	ces	Phiole	deu	157
nádobka	ces	Phiole	deu	157
obrázek	ces	Photo	deu	157
obrázek	ces	Photographie	deu	157
fyzička	ces	Physikerin	deu	157
pupínek	ces	Pickel	deu	157
pupínek	ces	Pickel	deu	157
pikolík	ces	Pikkolo	deu	157
pilulka	ces	Pille	deu	157
pilulka	ces	Pille	deu	157
prášek	ces	Pille	deu	157
pilulka	ces	Pille	deu	157
pilulka	ces	Pille	deu	157
připínáček	ces	Pinne	deu	157
připínáček	ces	Pinne	deu	157
napínáček	ces	Pinne	deu	157
připínáček	ces	Pinne	deu	157
záchodek	ces	Pissoir	deu	157
destička	ces	Plakette	deu	157
planetka	ces	Planetoid	deu	157
planetka	ces	Planetoid	deu	157
povídálek	ces	Plappermaul	deu	157
ploténka	ces	Platte	deu	157
štítek	ces	Platte	deu	157
povídálek	ces	Plauderer	deu	157
místečko	ces	Plätzchen	deu	157
půlka	ces	Pobacke	deu	157
stolička	ces	Po	deu	157
vlnka	ces	Plätschern	deu	157
stupínek	ces	Podium	deu	157
stupínek	ces	Podium	deu	157
stupínek	ces	Podien	deu	157
stolička	ces	Podex	deu	157
hrnek	ces	Pokal	deu	157
košíček	ces	Pokal	deu	157
polštářek	ces	Polster	deu	157
prcinka	ces	Popo	deu	157
prdelka	ces	Popo	deu	157
zadeček	ces	Popo	deu	157
stolička	ces	Popo	deu	157
pórek	ces	Porree	deu	157
pórek	ces	Porree	deu	157
pórek	ces	Porree	deu	157
pórek	ces	Porree	deu	157
pórek	ces	Porree	deu	157
pórek	ces	Porree	deu	157
píšťalka	ces	Pfeife	deu	157
píšťalka	ces	Pfeife	deu	157
schránka	ces	Portapapeles	spa	666
schránka	ces	Postkasten	deu	157
chlubílek	ces	Prahler	deu	157
chlubílek	ces	Prahlerin	deu	157
tlapka	ces	Pranke	deu	157
kočárek	ces	Pram	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
brusinka	ces	Preiselbeere	deu	157
schránka	ces	Presse-papiers	fra	211
velebníček	ces	Priester	deu	157
primulka	ces	Primel	deu	157
zahrádka	ces	Privatgarten	deu	157
vzorek	ces	Probe	deu	157
vzorek	ces	Probe	deu	157
vzorek	ces	Probe	deu	157
vzorek	ces	Probe	deu	157
nevěstka	ces	Prostituierte	deu	157
děvka	ces	Prostituierte	deu	157
děvka	ces	Prostituierte	deu	157
nevěstka	ces	Prostituierte	deu	157
děvka	ces	Prostituierte	deu	157
děvka	ces	Prostitutierte	deu	157
nevěstka	ces	Prostitutierte	deu	157
knížka	ces	Prospekt	deu	157
protetika	ces	Prothetik	deu	157
bubínek	ces	Provenzalische Trommel	deu	157
hospůdka	ces	Pub	deu	157
pudlík	ces	Pudel	deu	157
pudlík	ces	Pudelhund	deu	157
prášek	ces	Puder	deu	157
moučka	ces	Pulver	deu	157
prášek	ces	Pulver	deu	157
prášek	ces	Pulver	deu	157
prášek	ces	Pulver	deu	157
prášek	ces	Pulver	deu	157
kalhotky	ces	Pumphose	deu	157
puntík	ces	Punkt	deu	157
článek	ces	Punkt	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panáček	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panáček	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
maňásek	ces	Puppe	deu	157
panenka	ces	Puppe	deu	157
zornička	ces	Pupille	deu	157
panenka	ces	Pupille	deu	157
zornička	ces	Pupille	deu	157
panenka	ces	Pupille	deu	157
zornička	ces	Pupille	deu	157
panenka	ces	Pupille	deu	157
neštovička	ces	Pustel	deu	157
vřídek	ces	Pustel	deu	157
andílek	ces	Putte	deu	157
andělíček	ces	Putte	deu	157
andílek	ces	Putte	deu	157
andílek	ces	Putto	deu	157
andělíček	ces	Putto	deu	157
dečka	ces	Putzfetzen	deu	157
dečka	ces	Putzlappen	deu	157
dečka	ces	Putztuch	deu	157
jezulátko	ces	Pylon	deu	157
balíček	ces	Päckchen	deu	157
balíček	ces	Päckchen	deu	157
krabička	ces	Päckchen	deu	157
páreček	ces	Pärchen	deu	157
pivoňka	ces	Päonie	deu	157
pivoňka	ces	Päonie	deu	157
panenka	ces	Püppchen	deu	157
stolička	ces	Pöker	deu	157
stolička	ces	Pöter	deu	157
kostka	ces	Quader	deu	157
povídálek	ces	Quasselstrippe	deu	157
povídálek	ces	Quatschtüte	deu	157
studánka	ces	Quelle	deu	157
záclonka	ces	Querbehang	deu	157
křidélko	ces	Querruder	deu	157
křidélko	ces	Querruder	deu	157
dědinka	ces	Querstraßen	deu	157
vesnička	ces	Querstraßen	deu	157
stvrzenka	ces	Quittung	deu	157
stvrzenka	ces	Quittung	deu	157
stvrzenka	ces	Quittung	deu	157
stvrzenka	ces	Quittung	deu	157
štítek	ces	RFID-Markierung	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ředkvička	ces	Radieschen	deu	157
ráfek	ces	Radfelge	deu	157
ředkvička	ces	Radi	deu	157
kořínek	ces	Radicula	deu	157
ráfek	ces	Radkranz	deu	157
kolovrátek	ces	Radleier	deu	157
rámeček	ces	Rahmen	deu	157
rámeček	ces	Rahmen	deu	157
jílek	ces	Raigras	deu	157
kapustka	ces	Rainkohl	deu	157
ovečka	ces	Ramme	deu	157
vinětka	ces	Randverzierung	deu	157
žebříček	ces	Rangliste	deu	157
úponka	ces	Ranke	deu	157
úponek	ces	Ranke	deu	157
mřížka	ces	Raster	deu	157
křížek	ces	Rautenzeichen	deu	157
křížek	ces	Raute	deu	157
skřítek	ces	Recker	deu	157
rarášek	ces	Recker	deu	157
čertík	ces	Recker	deu	157
stupínek	ces	Rednerbühne	deu	157
polička	ces	Regal	deu	157
okrsek	ces	Region	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
volavka	ces	Reiher	deu	157
pořádek	ces	Reihenfolge	deu	157
linka	ces	Reihe	deu	157
volavka	ces	Reiherfeder	deu	157
korálek	ces	Reifenwulst	deu	157
pořádek	ces	Reinlichkeit	deu	157
připínáček	ces	Reißnagel	deu	157
připínáček	ces	Reißnagel	deu	157
připínáček	ces	Reißnagel	deu	157
připínáček	ces	Reißnagel	deu	157
napínáček	ces	Reißnagel	deu	157
připínáček	ces	Reißnagel	deu	157
připínáček	ces	Reißzwecke	deu	157
připínáček	ces	Reißzwecke	deu	157
připínáček	ces	Reißzwecke	deu	157
napínáček	ces	Reißzwecke	deu	157
připínáček	ces	Reißzwecke	deu	157
připínáček	ces	Reißbrettstift	deu	157
připínáček	ces	Reißbrettstift	deu	157
napínáček	ces	Reißbrettstift	deu	157
připínáček	ces	Reißbrettstift	deu	157
linka	ces	Reiseroute	deu	157
schůzka	ces	Rendezvous	deu	157
schůzka	ces	Rendezvous	deu	157
vzorek	ces	Repräsentativprobe	deu	157
zornička	ces	Retina	deu	157
ředkvička	ces	Rettich	deu	157
ředkvička	ces	Rettich	deu	157
ředkvička	ces	Rettich	deu	157
ředkvička	ces	Rettich	deu	157
sanitka	ces	Rettungswagen	deu	157
záchranka	ces	Rettungswagen	deu	157
sanitka	ces	Rettungswagen	deu	157
sanitka	ces	Rettungswagen	deu	157
záchranka	ces	Rettungswagen	deu	157
okrsek	ces	Revier	deu	157
okrsek	ces	Revier	deu	157
linka	ces	Richtung	deu	157
žlábek	ces	Riefe	deu	157
řemínek	ces	Riemen	deu	157
kladka	ces	Riemenscheibe	deu	157
vlnka	ces	Rieseln	deu	157
brusinka	ces	Riffelbeere	deu	157
brusinka	ces	Riffelbeere	deu	157
drážka	ces	Rille	deu	157
žlábek	ces	Rille	deu	157
prsteníček	ces	Ringfinger	deu	157
prsteníček	ces	Ringfinger	deu	157
prsteníček	ces	Ringfinger	deu	157
prsteníček	ces	Ringfinger	deu	157
prsteníček	ces	Ringfinger	deu	157
prsteníček	ces	Ringfinger	deu	157
kroužek	ces	Ring	deu	157
kroužek	ces	Ring	deu	157
kroužek	ces	Ring	deu	157
měsíček	ces	Ringelblume	deu	157
měsíček	ces	Ringelblume	deu	157
měsíček	ces	Ringelblume	deu	157
měsíček	ces	Ringelblume	deu	157
měsíček	ces	Ringelblume	deu	157
pramének	ces	Rinnsal	deu	157
pramének	ces	Rinnstein	deu	157
trhlinka	ces	Riss	deu	157
žebírko	ces	Rippchen	deu	157
vlnka	ces	Rippel	deu	157
stračka	ces	Rittersporn	deu	157
chlubílek	ces	Robert Barr	eng	187
kabátek	ces	Rock	deu	157
kladka	ces	Rolle	deu	157
váleček	ces	Rolle	deu	157
kladka	ces	Rolle	deu	157
kladka	ces	Rolle	deu	157
kladka	ces	Rolle	deu	157
váleček	ces	Rollholz	deu	157
latinka	ces	Roman	eng	187
latinka	ces	Roman	eng	187
hrozinka	ces	Rosine	deu	157
hrozinka	ces	Rosine	deu	157
hrozinka	ces	Rosine	deu	157
bochánek	ces	Rosinenbrötchen	deu	157
roštěnka	ces	Rostbraten	deu	157
moruška	ces	Rubus Chamämorus	deu	157
moruška	ces	Rubus chamaemorus	eng	187
moruška	ces	Rubus chamaemorus	fra	211
moruška	ces	Rubus chamaemorus	spa	666
vodka	ces	Rum	deu	157
kuželík	ces	Rundkeil	deu	157
vráska	ces	Runzel	deu	157
vráska	ces	Runzel	deu	157
hříbek	ces	Röhrling	deu	157
trubička	ces	Röhre	deu	157
kvítek	ces	Röschen	deu	157
čelenka	ces	Rückenkopfbinde	deu	157
zrcátko	ces	Rückspiegel	deu	157
křemík	ces	SI	eng	187
křemík	ces	SI-Einheit	deu	157
křemík	ces	SI	spa	666
kabelka	ces	Sack	deu	157
provázek	ces	Saite	deu	157
solnička	ces	Salzfass	deu	157
solnička	ces	Salzfässchen	deu	157
solnička	ces	Salzfässchen	deu	157
solnička	ces	Salzfässchen	deu	157
solnička	ces	Salzstreuer	deu	157
solnička	ces	Salzstreuer	deu	157
solnička	ces	Salzstreuer	deu	157
solnička	ces	Salzstreuer	deu	157
seménko	ces	Same	deu	157
semínko	ces	Same	deu	157
slunéčko	ces	San Antonio	spa	666
slunéčko	ces	San Antonio	spa	666
večerníček	ces	Sandmännchen	deu	157
večerníček	ces	Sandmännchen	deu	157
chlebíček	ces	Sandwich	deu	157
chlebíček	ces	Sandwich	deu	157
sanitka	ces	Sanka	deu	157
záchranka	ces	Sanka	deu	157
kobylka	ces	Sattel	deu	157
pohárek	ces	Saugnapf	deu	157
svinčík	ces	Saustall	deu	157
lopatka	ces	Scapula	deu	157
přeslička	ces	Schachtelhalm	deu	157
přeslička	ces	Schachtelhalm	deu	157
přeslička	ces	Schachtelhalm	deu	157
přeslička	ces	Schachtelhalm	deu	157
přeslička	ces	Schachtelhalm	deu	157
přeslička	ces	Schachtelhalme	deu	157
přeslička	ces	Schachtelhalme	deu	157
krabička	ces	Schachtel	deu	157
šálek	ces	Schale	deu	157
pasáček	ces	Schafhirt	deu	157
ovečka	ces	Schaf	deu	157
ovečka	ces	Schafe	deu	157
miláček	ces	Schatz	deu	157
miláček	ces	Schatz	deu	157
miláček	ces	Schatz	deu	157
miláček	ces	Schatz	deu	157
drahoušek	ces	Schatz	deu	157
miláček	ces	Schatz	deu	157
zlatíčko	ces	Schatz	deu	157
lopatka	ces	Schaufel	deu	157
chládek	ces	Schatten	deu	157
skřítek	ces	Schaufensterpuppe	deu	157
minutka	ces	Schaltuhr	deu	157
drahoušek	ces	Schatzi	deu	157
miláček	ces	Schatzi	deu	157
hospůdka	ces	Schankwirtschaft	deu	157
branka	ces	Schalterfenster	deu	157
vrátka	ces	Schalterfenster	deu	157
cypřišek	ces	Scheinzypressen	deu	157
cypřišek	ces	Scheinzypresse	deu	157
plátek	ces	Scheibe	deu	157
plátek	ces	Scheibe	deu	157
stvrzenka	ces	Schein	deu	157
stvrzenka	ces	Schein	deu	157
pěšinka	ces	Scheitel	deu	157
pěšinka	ces	Scheitel	deu	157
pěšinka	ces	Scheitel	deu	157
pěšinka	ces	Scheitel	deu	157
kolečko	ces	Scheibtruhe	deu	157
chlubílek	ces	Schaumschläger	deu	157
vtipálek	ces	Schauspieler	deu	157
žertík	ces	Scherz	deu	157
žertík	ces	Scherz	deu	157
legrácka	ces	Scherz	deu	157
sponka	ces	Schelle	deu	157
sponka	ces	Schelle	deu	157
stolička	ces	Schemel	deu	157
moruška	ces	Schellbeere	deu	157
hrabošík	ces	Schermaus	deu	157
hospůdka	ces	Schenke	deu	157
loďka	ces	Schiff	deu	157
loďka	ces	Schiff	deu	157
loďka	ces	Schiff	deu	157
lodička	ces	Schiffchen	deu	157
nevěstka	ces	Schickse	deu	157
děvka	ces	Schickse	deu	157
kolečko	ces	Schiebetruhe	deu	157
kolečko	ces	Schiebtruhe	deu	157
stupínek	ces	Schiffsschnabel	deu	157
štítek	ces	Schild	deu	157
destička	ces	Schild	deu	157
lopatka	ces	Schippe	deu	157
lopatka	ces	Schippe	deu	157
rohožka	ces	Schilfmatte	deu	157
rohožka	ces	Schilfmatte	deu	157
děvka	ces	Schlampe	deu	157
čubka	ces	Schlampe	deu	157
nevěstka	ces	Schlampe	deu	157
děvka	ces	Schlampe	deu	157
nevěstka	ces	Schlampe	deu	157
děvka	ces	Schlampe	deu	157
děvka	ces	Schlampe	deu	157
nevěstka	ces	Schlampe	deu	157
děvka	ces	Schlampe	deu	157
kobereček	ces	Schlafdecke	deu	157
titulek	ces	Schlagzeile	deu	157
poutko	ces	Schleife	deu	157
klička	ces	Schleife	deu	157
mašlička	ces	Schleife	deu	157
klička	ces	Schleife	deu	157
poutko	ces	Schleife	deu	157
oprátka	ces	Schleife	deu	157
hadička	ces	Schlauch	deu	157
hadička	ces	Schlauch	deu	157
poutko	ces	Schlaufe	deu	157
klička	ces	Schlaufe	deu	157
brousek	ces	Schleifstein	deu	157
brousek	ces	Schleifstein	deu	157
brousek	ces	Schleifstein	deu	157
brousek	ces	Schleifstein	deu	157
člunek	ces	Schlauchboot	deu	157
králík	ces	Schlappohr	deu	157
ďáblík	ces	Schlangenwurz	deu	157
poutko	ces	Schlinge	deu	157
klička	ces	Schlinge	deu	157
léčka	ces	Schlinge	deu	157
oprátka	ces	Schlinge	deu	157
klička	ces	Schlinge	deu	157
oprátka	ces	Schlinge	deu	157
poutko	ces	Schlinge	deu	157
oprátka	ces	Schlinge	deu	157
oprátka	ces	Schlinge	deu	157
cvalík	ces	Schlingel	deu	157
zámeček	ces	Schlößchen	deu	157
kalhotky	ces	Schlüpfer	deu	157
kalhotky	ces	Schlüpfer	deu	157
kalhotky	ces	Schlüpfer	deu	157
kalhotky	ces	Schlüpfer	deu	157
kalhotky	ces	Schlüpfer	deu	157
pusinka	ces	Schmatz	deu	157
primulka	ces	Schlüsselblume	deu	157
tretka	ces	Schmuckanhänger	deu	157
tretka	ces	Schmuckgegenstand	deu	157
destička	ces	Schlüsselbuchse	deu	157
lahůdka	ces	Schmankerl	deu	157
slimáček	ces	Schnegel	deu	157
sponka	ces	Schnalle	deu	157
minutka	ces	Schnellgericht	deu	157
lucinka	ces	Schneckenklee	deu	157
kočička	ces	Schmusekatze	deu	157
kočička	ces	Schmusekätzchen	deu	157
prkénko	ces	Schneidbrett	deu	157
prkénko	ces	Schneidebrettchen	deu	157
sklenička	ces	Schnapsglas	deu	157
knírek	ces	Schnauzbart	deu	157
knírek	ces	Schnauzer	deu	157
průsečík	ces	Schnittpunkt	deu	157
průsečík	ces	Schnittpunkt	deu	157
průsečík	ces	Schnittpunkt	deu	157
průsečík	ces	Schnittpunkt	deu	157
provázek	ces	Schnur	deu	157
provázek	ces	Schnur	deu	157
tkanička	ces	Schnur	deu	157
kudrlinka	ces	Schnörkel	deu	157
šňůrka	ces	Schnürchen	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
tkanička	ces	Schnürsenkel	deu	157
kořalenka	ces	Schnäpschen	deu	157
tkanička	ces	Schnürband	deu	157
tkanička	ces	Schnürband	deu	157
chlebíček	ces	Schnitte	deu	157
tkanička	ces	Schnürung	deu	157
tkanička	ces	Schnürriemen	deu	157
knírek	ces	Schnurrbart	deu	157
knírek	ces	Schnäuzer	deu	157
šroubek	ces	Schraube	deu	157
klíček	ces	Schraube	deu	157
stroupek	ces	Schorf	deu	157
zahrádka	ces	Schrebergarten	deu	157
mazlíček	ces	Schoßkind	deu	157
klíček	ces	Schoss	deu	157
výhonek	ces	Schoss	deu	157
kolečko	ces	Schubkarre	deu	157
kolečko	ces	Schubkarre	deu	157
kolečko	ces	Schubkarre	deu	157
kolečko	ces	Schubkarren	deu	157
kolečko	ces	Schubkarren	deu	157
kalhotky	ces	Schubkästen	deu	157
tácek	ces	Schubladeneinsatz	deu	157
slabůstka	ces	Schrulle	deu	157
latinka	ces	Schreibschrift	deu	157
střevlíček	ces	Schulterläufer	deu	157
lopatka	ces	Schulterblatt	deu	157
lopatka	ces	Schulterblatt	deu	157
lopatka	ces	Schulterblatt	deu	157
lopatka	ces	Schulterblatt	deu	157
lopatka	ces	Schulterblatt	deu	157
lopatka	ces	Schulterblatt	deu	157
tkanička	ces	Schuhband	deu	157
tkanička	ces	Schuhband	deu	157
tkanička	ces	Schuhband	deu	157
tkanička	ces	Schuhband	deu	157
tkanička	ces	Schuhband	deu	157
šupinka	ces	Schuppe	deu	157
školáček	ces	Schulkind	deu	157
tretka	ces	Schund	deu	157
tkanička	ces	Schuhriemen	deu	157
cvoček	ces	Schuhnagel	deu	157
cvoček	ces	Schuhzwecke	deu	157
tkanička	ces	Schuhbänder	deu	157
tkanička	ces	Schuhsenkel	deu	157
přípravka	ces	Schularbeit	deu	157
přístřešek	ces	Schutzdach	deu	157
slabůstka	ces	Schwachstelle	deu	157
blbeček	ces	Schwachkopf	deu	157
mečík	ces	Schwertel	deu	157
mečík	ces	Schwertel	deu	157
mečík	ces	Schwertlilie	deu	157
prasátko	ces	Schweinchen	deu	157
selátko	ces	Schweinchen	deu	157
vepřík	ces	Schweinchen	deu	157
prasátko	ces	Schweins…	deu	157
selátko	ces	Schweins…	deu	157
vepřík	ces	Schweins…	deu	157
hoblík	ces	Schweifhobel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
lebka	ces	Schädel	deu	157
špička	ces	Schwindlinge	deu	157
ovečka	ces	Schäfchen	deu	157
jehňátko	ces	Schäfchen	deu	157
sestřička	ces	Schwesterchen	deu	157
jehňátko	ces	Schäflein	deu	157
čepička	ces	Schädeldach	deu	157
čepička	ces	Schädelkappe	deu	157
krasotinka	ces	Schöne	deu	157
kráska	ces	Schöne	deu	157
kráska	ces	Schöne	deu	157
kráska	ces	Schöne	deu	157
kráska	ces	Schöne	deu	157
kráska	ces	Schönheit	deu	157
kráska	ces	Schönheit	deu	157
kráska	ces	Schönheit	deu	157
kráska	ces	Schönheit	deu	157
výhonek	ces	Schössling	deu	157
drahoušek	ces	Schätzchen	deu	157
miláček	ces	Schätzchen	deu	157
kopřivka	ces	Seborrhöa	deu	157
živáček	ces	Seele	deu	157
rybníček	ces	See	deu	157
dečka	ces	Segel	deu	157
zornička	ces	Sehloch	deu	157
panenka	ces	Sehloch	deu	157
choutka	ces	Sehnsucht	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
stránka	ces	Seite	deu	157
poutko	ces	Seilschlinge	deu	157
kladka	ces	Seilrolle	deu	157
žínka	ces	Seiflappen	deu	157
zrcátko	ces	Seitenspiegel	deu	157
chvilka	ces	Sekunde	deu	157
chvilka	ces	Sekunde	deu	157
vteřinka	ces	Sekunde	deu	157
vteřinka	ces	Sekundenbruchteil	deu	157
tkanička	ces	Senkel	deu	157
skřítek	ces	Sentenz	deu	157
patka	ces	Serife	deu	157
ubrousek	ces	Serviette	deu	157
ubrousek	ces	Serviette	deu	157
servítek	ces	Serviette	deu	157
ubrousek	ces	Serviette	deu	157
servítek	ces	Serviette	deu	157
ubrousek	ces	Serviette	deu	157
úředníček	ces	Sesselfurzer	deu	157
karabinka	ces	Sicherungsring	deu	157
sedmička	ces	Sieben	deu	157
sedmička	ces	Sieben	deu	157
sítko	ces	Sieb	deu	157
sítko	ces	Sieb	deu	157
rybenka	ces	Silberfisch	deu	157
rybenka	ces	Silberfischchen	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silizium	deu	157
křemík	ces	Silicium	deu	157
křemík	ces	Silicium	deu	157
křemík	ces	Silicium	deu	157
křemík	ces	Silicium	deu	157
křemík	ces	Silicium	deu	157
křemík	ces	Silicium	deu	157
pazourek	ces	Silex	deu	157
křemík	ces	Silikon	deu	157
pořádek	ces	Sinn	deu	157
cháska	ces	Sippe	deu	157
křemík	ces	Sistema Internacional de Unidades	spa	666
lavička	ces	Sitzbank	deu	157
stolička	ces	Sitzfleisch	deu	157
náčrtek	ces	Skizze	deu	157
náčrtek	ces	Skizze	deu	157
kalhotky	ces	Slip	deu	157
patka	ces	Sockel	deu	157
čepička	ces	Sockel	deu	157
večírek	ces	Soiree	deu	157
písnička	ces	Song	deu	157
písnička	ces	Song	deu	157
rosnička	ces	Sonnentau	deu	157
jiskřička	ces	Sonnenaufgang	deu	157
provázek	ces	Spagat	deu	157
lopatka	ces	Spachtel	deu	157
prasátko	ces	Spanferkel	deu	157
selátko	ces	Spanferkel	deu	157
vepřík	ces	Spanferkel	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Sparschwein	deu	157
prasátko	ces	Spardose	deu	157
prasátko	ces	Spardose	deu	157
prasátko	ces	Spardose	deu	157
prasátko	ces	Sparbüchse	deu	157
prasátko	ces	Sparbüchse	deu	157
prasátko	ces	Sparbüchse	deu	157
prasátko	ces	Sparkasse	deu	157
lopatka	ces	Spatel	deu	157
lopatka	ces	Spaten	deu	157
žertík	ces	Spaß	deu	157
smíšek	ces	Spaßvogel	deu	157
vtipálek	ces	Spaßvogel	deu	157
vtipálek	ces	Spaßmacher	deu	157
prasátko	ces	Spartopf	deu	157
prasátko	ces	Spartopf	deu	157
zrcátko	ces	Spekulum	deu	157
kohoutek	ces	Sperrhahn	deu	157
vzorek	ces	Spezimen	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
zrcátko	ces	Spiegel	deu	157
cvoček	ces	Spike	deu	157
kostka	ces	Spielwürfel	deu	157
kostka	ces	Spielwürfel	deu	157
panenka	ces	Spielpuppe	deu	157
vlček	ces	Spielkreisel	deu	157
vodka	ces	Spirituosen	deu	157
kolovrátek	ces	Spinnrad	deu	157
kolovrátek	ces	Spinnrad	deu	157
vrcholek	ces	Spitze	deu	157
špička	ces	Spitze	deu	157
špička	ces	Spitze	deu	157
špička	ces	Spitze	deu	157
vršek	ces	Spitze	deu	157
špička	ces	Spitze	deu	157
koníček	ces	Sport	deu	157
tričko	ces	Sporthemd	deu	157
úsměšek	ces	Spott	deu	157
výhonek	ces	Spross	deu	157
klíček	ces	Spross	deu	157
výhonek	ces	Spross	deu	157
klíček	ces	Spross	deu	157
výhonek	ces	Spross	deu	157
výhonek	ces	Spross	deu	157
tyčka	ces	Sprosse	deu	157
karabinka	ces	Sprengring	deu	157
studánka	ces	Springbrunnen	deu	157
studánka	ces	Spritzbrunnen	deu	157
výhonek	ces	Sprössling	deu	157
klíček	ces	Sprössling	deu	157
výhonek	ces	Sprössling	deu	157
kohoutek	ces	Spund	deu	157
posměváček	ces	Spötter	deu	157
posměváček	ces	Spötter	deu	157
posměváček	ces	Spötter	deu	157
okrsek	ces	Staat	deu	157
hůlka	ces	Stab	deu	157
hůlka	ces	Stab	deu	157
